origin_id,destination_id,destination_name,layer,distance_km,duration_hours,price_per_vehicle,currency,vehicle_capacity,method
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-008,Palembang,last_mile,994.135,23.670,1470000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-009,Semarang,last_mile,0.000,0.000,50000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-010,Makassar,last_mile,1311.185,31.219,1970000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-011,Tangerang Selatan,last_mile,546.229,13.005,850000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-012,Batam,last_mile,1469.211,34.981,2150000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-013,Bandar Lampung,last_mile,773.707,18.422,1170000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-014,Bogor,last_mile,528.381,12.580,810000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-015,Pekanbaru,last_mile,1664.194,39.624,2480000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-016,Padang,last_mile,1672.604,39.824,2500000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-017,Malang,last_mile,331.235,7.887,530000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-018,Samarinda,last_mile,1323.100,31.502,1940000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-019,Denpasar,last_mile,708.256,16.863,1070000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-020,Tasikmalaya,last_mile,321.054,7.644,520000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-021,Balikpapan,last_mile,1242.732,29.589,1850000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-022,Serang,last_mile,620.226,14.767,930000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-023,Pontianak,last_mile,1009.126,24.027,1500000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-024,Banjarmasin,last_mile,778.546,18.537,1180000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-025,Jambi,last_mile,1248.916,29.736,1830000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-026,Manado,last_mile,2379.629,56.658,3500000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-027,Kupang,last_mile,1908.515,45.441,2840000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-028,Mataram,last_mile,831.529,19.798,1250000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-029,Cilegon,last_mile,649.892,15.474,990000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-030,Yogyakarta,last_mile,113.562,2.704,210000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-031,Jayapura,last_mile,4337.293,103.269,6290000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-032,Bengkulu,last_mile,1253.470,29.845,1850000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-033,Palu,last_mile,1590.834,37.877,2350000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-034,Sukabumi,last_mile,497.351,11.842,760000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-035,Ambon,last_mile,2554.666,60.825,3760000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-036,Kendari,last_mile,1757.987,41.857,2600000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-037,Cirebon,last_mile,275.857,6.568,440000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-038,Dumai,last_mile,1830.504,43.583,2670000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-039,Binjai,last_mile,2276.821,54.210,3340000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-040,Kediri,last_mile,244.169,5.814,400000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-041,Sorong,last_mile,3091.932,73.617,4520000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-042,Tegal,last_mile,188.446,4.487,320000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-043,Pematang Siantar,last_mile,2153.255,51.268,3140000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-044,Banda Aceh,last_mile,2802.431,66.725,4140000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-045,Tarakan,last_mile,1783.850,42.473,2660000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-046,Probolinggo,last_mile,396.218,9.434,630000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-047,Singkawang,last_mile,1138.671,27.111,1680000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-048,Batu,last_mile,313.529,7.465,490000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-049,Pasuruan,last_mile,354.679,8.445,570000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-050,Lhokseumawe,last_mile,2568.583,61.157,3780000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-001,Jakarta,last_mile,14.224,0.339,60000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-002,Surabaya,last_mile,849.144,20.218,1260000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-003,Bekasi,last_mile,44.744,1.065,110000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-004,Bandung,last_mile,156.282,3.721,270000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-005,Medan,last_mile,1810.089,43.097,2630000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-006,Depok,last_mile,34.192,0.814,90000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-007,Tangerang,last_mile,19.380,0.461,70000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-008,Palembang,last_mile,542.360,12.913,820000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-009,Semarang,last_mile,546.229,13.005,840000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-010,Makassar,last_mile,1827.242,43.506,2660000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-011,Tangerang Selatan,last_mile,0.000,0.000,40000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-012,Batam,last_mile,1104.238,26.291,1640000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-013,Bandar Lampung,last_mile,237.529,5.655,390000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-014,Bogor,last_mile,41.078,0.978,100000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-015,Pekanbaru,last_mile,1211.493,28.845,1790000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-016,Padang,last_mile,1172.972,27.928,1760000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-017,Malang,last_mile,872.439,20.772,1300000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-018,Samarinda,last_mile,1691.403,40.272,2460000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-019,Denpasar,last_mile,1251.188,29.790,1830000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-020,Tasikmalaya,last_mile,272.928,6.498,440000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-021,Balikpapan,last_mile,1632.809,38.876,2380000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-022,Serang,last_mile,74.185,1.766,150000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-023,Pontianak,last_mile,968.939,23.070,1440000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-024,Banjarmasin,last_mile,1190.229,28.339,1750000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-025,Jambi,last_mile,799.761,19.042,1210000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-026,Manado,last_mile,2812.898,66.974,4130000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-027,Kupang,last_mile,2454.018,58.429,3570000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-028,Mataram,last_mile,1376.505,32.774,2070000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-029,Cilegon,last_mile,104.992,2.500,190000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-030,Yogyakarta,last_mile,565.781,13.471,870000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-031,Jayapura,last_mile,4859.977,115.714,7160000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-032,Bengkulu,last_mile,723.089,17.216,1110000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-033,Palu,last_mile,2020.749,48.113,3000000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-034,Sukabumi,last_mile,101.373,2.414,190000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-035,Ambon,last_mile,3070.795,73.114,4480000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-036,Kendari,last_mile,2265.330,53.936,3380000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-037,Cirebon,last_mile,270.542,6.441,440000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-038,Dumai,last_mile,1399.113,33.312,2100000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-039,Binjai,last_mile,1823.702,43.421,2680000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-040,Kediri,last_mile,782.927,18.641,1180000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-041,Sorong,last_mile,3588.876,85.449,5220000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-042,Tegal,last_mile,358.278,8.530,560000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-043,Pematang Siantar,last_mile,1700.344,40.484,2500000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-044,Banda Aceh,last_mile,2336.315,55.627,3400000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-045,Tarakan,last_mile,2064.794,49.162,3010000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-046,Probolinggo,last_mile,941.745,22.422,1390000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-047,Singkawang,last_mile,1060.482,25.250,1580000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-048,Batu,last_mile,857.647,20.420,1270000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-049,Pasuruan,last_mile,900.465,21.440,1350000,IDR,1,haversine
WH-CROSS_DOCKING-SOUTH_TANGERANG,IDN-CITY-050,Lhokseumawe,last_mile,2118.949,50.451,3120000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-BEKASI,Bekasi,linehaul,30.580,0.728,160000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-BEKASI,Bekasi,linehaul,553.138,13.170,730000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-BEKASI,Bekasi,linehaul,1826.073,43.478,2130000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-BEKASI,Bekasi,linehaul,810.015,19.286,1020000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-BEKASI,Bekasi,linehaul,1783.889,42.474,2090000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-BANDUNG,Bandung,linehaul,147.697,3.517,290000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-BANDUNG,Bandung,linehaul,688.727,16.398,880000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-BANDUNG,Bandung,linehaul,1961.705,46.707,2280000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-BANDUNG,Bandung,linehaul,713.171,16.980,910000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-BANDUNG,Bandung,linehaul,1712.227,40.767,2010000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-DEPOK,Depok,linehaul,25.671,0.611,150000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-DEPOK,Depok,linehaul,571.913,13.617,750000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-DEPOK,Depok,linehaul,1841.732,43.851,2150000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-DEPOK,Depok,linehaul,816.885,19.450,1020000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-DEPOK,Depok,linehaul,1798.693,42.826,2100000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-TANGERANG,Tangerang,linehaul,22.600,0.538,150000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-TANGERANG,Tangerang,linehaul,524.574,12.490,700000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-TANGERANG,Tangerang,linehaul,1793.613,42.705,2100000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-TANGERANG,Tangerang,linehaul,854.992,20.357,1070000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-TANGERANG,Tangerang,linehaul,1828.296,43.531,2140000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-SEMARANG,Semarang,linehaul,533.475,12.702,710000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-SEMARANG,Semarang,linehaul,994.135,23.670,1220000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-SEMARANG,Semarang,linehaul,2258.331,53.770,2610000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-SEMARANG,Semarang,linehaul,303.852,7.235,460000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-SEMARANG,Semarang,linehaul,1311.185,31.219,1570000,IDR,1,haversine
WH-CENTER-JAKARTA,WH-CROSS_DOCKING-SOUTH_TANGERANG,Tangerang Selatan,linehaul,14.224,0.339,140000,IDR,1,haversine
WH-CENTER-PALEMBANG,WH-CROSS_DOCKING-SOUTH_TANGERANG,Tangerang Selatan,linehaul,542.360,12.913,720000,IDR,1,haversine
WH-CENTER-MEDAN,WH-CROSS_DOCKING-SOUTH_TANGERANG,Tangerang Selatan,linehaul,1810.089,43.097,2120000,IDR,1,haversine
WH-CENTER-SURABAYA,WH-CROSS_DOCKING-SOUTH_TANGERANG,Tangerang Selatan,linehaul,849.144,20.218,1060000,IDR,1,haversine
WH-CENTER-MAKASSAR,WH-CROSS_DOCKING-SOUTH_TANGERANG,Tangerang Selatan,linehaul,1827.242,43.506,2130000,IDR,1,haversine
